!# 13C(a,n) data by Harissopulos et al., Phys. Rev. C 72, 062801(R) (2005)
!# data taken from EXFOR database
!# correction as motivated by Comment by Peters, Phys. Rev. C 96, 029801 (2017)
!# to be published; P. Mohr, Phys. Rev. C
!# 
!# 
!# Supplemental Material
!# 
!# Cross section of the 13C(a,n)16O reaction as a function of E_a,lab:
!# - original data by Harissopulos et al.
!# - corrected data (this work)
!# - efficiencies eta_0 and eta_eff
!# - correction factor f_corr
!# - calculated branching ratios br0 - br4
!# Units are given in the header of the file.
!# 
!# 
!#EN          DATA  CORR_DATA   eta_Haris eta_eff  f_corr    br0(0)     br1(6049)  br2(6130)  br3(6917)  br4(7117) 
!#MEV         MB          MB      %         %
!#----------------------------------------------------------------------------------------------------------------
1.879       9.5        9.5000   28.0014   28.0014  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.889       10.1      10.1000   27.9798   27.9798  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.899       10.7      10.7000   27.9583   27.9583  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.909       11.4      11.4000   27.9368   27.9368  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.918       12.3      12.3000   27.9175   27.9175  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.928       13.7      13.7000   27.8961   27.8961  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.938       14.8      14.8000   27.8746   27.8746  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.948       15.8      15.8000   27.8532   27.8532  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.958       17.3      17.3000   27.8318   27.8318  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.968       18.8      18.8000   27.8104   27.8104  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.978       20.5      20.5000   27.7891   27.7891  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.988       22.6      22.6000   27.7677   27.7677  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
1.998       24.6      24.6000   27.7464   27.7464  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.009       28        28.0000   27.7229   27.7229  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.019       30.6      30.6000   27.7016   27.7016  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.028       33.6      33.6000   27.6825   27.6825  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.038       37        37.0000   27.6612   27.6612  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.048       40.3      40.3000   27.6399   27.6399  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.057       43.1      43.1000   27.6208   27.6208  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.067       44.2      44.2000   27.5996   27.5996  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.077       44.5      44.5000   27.5784   27.5784  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.087       48.5      48.5000   27.5572   27.5572  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.097       45.2      45.2000   27.5361   27.5361  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.106       41.2      41.2000   27.5170   27.5170  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.116       39.5      39.5000   27.4959   27.4959  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.126       38.2      38.2000   27.4748   27.4748  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.136       37.4      37.4000   27.4537   27.4537  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.146       37.5      37.5000   27.4326   27.4326  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.156       39.8      39.8000   27.4115   27.4115  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.167       42.8      42.8000   27.3884   27.3884  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.177       47        47.0000   27.3673   27.3673  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.187       53        53.0000   27.3463   27.3463  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.197       59.9      59.9000   27.3253   27.3253  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.207       66.4      66.4000   27.3043   27.3043  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.217       75.2      75.2000   27.2833   27.2833  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.227       75.3      75.3000   27.2624   27.2624  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.236       74.1      74.1000   27.2436   27.2436  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.245       73.3      73.3000   27.2247   27.2247  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.255       67.7      67.7000   27.2038   27.2038  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.265       66.2      66.2000   27.1829   27.1829  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.275       59.1      59.1000   27.1621   27.1621  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.285       56        56.0000   27.1412   27.1412  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.295       55.1      55.1000   27.1204   27.1204  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.305       53.8      53.8000   27.0995   27.0995  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.315       53.7      53.7000   27.0787   27.0787  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.325       52.9      52.9000   27.0579   27.0579  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.335       54.3      54.3000   27.0372   27.0372  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.346       56.5      56.5000   27.0143   27.0143  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.355       59        59.0000   26.9957   26.9957  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.365       63.3      63.3000   26.9749   26.9749  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.375       66.4      66.4000   26.9542   26.9542  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.385       67.5      67.5000   26.9335   26.9335  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.395       66.1      66.1000   26.9129   26.9129  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.405       65.3      65.3000   26.8922   26.8922  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.414       59.8      59.8000   26.8736   26.8736  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.424       53.3      53.3000   26.8530   26.8530  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.434       45.6      45.6000   26.8324   26.8324  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.444       38.6      38.6000   26.8118   26.8118  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.454       34.5      34.5000   26.7912   26.7912  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.464       32.3      32.3000   26.7707   26.7707  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.473       28.6      28.6000   26.7522   26.7522  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.483       26.2      26.2000   26.7316   26.7316  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.493       24.7      24.7000   26.7111   26.7111  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.503       23.1      23.1000   26.6906   26.6906  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.513       21.7      21.7000   26.6701   26.6701  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.524       21        21.0000   26.6476   26.6476  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.534       20.5      20.5000   26.6272   26.6272  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.544       20.7      20.7000   26.6067   26.6067  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.554       21.1      21.1000   26.5863   26.5863  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.565       24.7      24.7000   26.5639   26.5639  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.576       38.3      38.3000   26.5415   26.5415  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.586       51.1      51.1000   26.5211   26.5211  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.595       46.2      46.2000   26.5028   26.5028  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.602       32.1      32.1000   26.4885   26.4885  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.611       24.9      24.9000   26.4703   26.4703  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.621       21.5      21.5000   26.4499   26.4499  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.632       20.4      20.4000   26.4276   26.4276  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.643       22.7      22.7000   26.4053   26.4053  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.657       51.8      51.8000   26.3770   26.3770  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.666       52.6      52.6000   26.3588   26.3588  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.673       39.6      39.6000   26.3446   26.3446  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.681       24.1      24.1000   26.3284   26.3284  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.69        21.1      21.1000   26.3103   26.3103  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
2.701       19.7      19.7000   26.2881   26.2881  1.000000  1.0000000  0.0000000  0.0000000  0.0000000  0.0000000
